24,2,1,0,2,0,2,0,2,1,0,2,2,0,2,0,2,0,2,1,2,0,0,1,1,1,2,1,2,0,2,1,0,0,0,2,1,0,2,1,2,1,2,0,2,1,2,0,2,1,1,0,2,0,2,1,1,0,1,0,1,2,0,2,0,2,1,2,0,2,0,1,2,1,0,2,0,2,0,2,0,2,1,2,1,2,0,2,0,2,0,2,2,2,1,1,2,0,2,1,1
25,2,0,2,1,0,2,2,0,2,0,2,0,2,0,1,2,0,2,1,2,0,2,2,0,1,2,0,2,0,2,2,1,0,1,1,2,1,1,2,0,1,2,1,0,2,0,2,0,2,0,1,2,0,1,0,1,0,2,0,2,0,1,2,1,2,1,2,1,1,1,2,1,2,0,1,1,2,0,2,0,1,2,1,2,0,1,2,2,0,1,2,0,1,2,1,1,2,0,2,0
26,0,2,0,2,1,0,2,0,2,0,2,0,2,0,2,0,1,2,0,2,1,1,0,2,1,2,1,0,2,0,2,0,0,1,2,0,2,2,1,0,2,1,0,2,0,2,0,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,0,2,1,0,2,1,1,1,2,2,1,2,1,2,0,2,0,2,2,0,2,0,2,2,1,1,2,0,0,2,0,0
27,0,1,2,0,2,1,2,0,1,1,2,0,2,1,1,1,0,1,1,2,1,2,2,0,1,2,0,1,0,1,0,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,2,0,2,0,0,2,1,2,0,1,0,2,2,1,1,2,0,0,2,1,2,1,1,1,2,0,1,2,1,2,1,2,1,2,1,2,0,1,2,1,0,1,2,0,1,0,2,1,1,2,0,1
28,0,1,2,1,2,1,2,0,1,1,1,2,1,2,0,1,2,1,2,0,1,2,2,1,2,0,1,2,0,2,1,0,1,1,2,0,2,1,1,1,2,2,1,0,2,0,1,0,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,0,1,2,0,2,1,2,1,1,2,0,2,0,1,2,1,2,1,2,1,1,2,1,2,1,2,0,1,2,0,1,2,1,2,1,0
29,0,2,2,0,2,0,0,0,0,1,1,0,2,0,2,2,2,2,0,2,2,0,2,0,2,0,1,0,0,1,2,0,0,2,0,2,2,0,2,2,0,2,2,0,0,2,0,2,0,0,2,0,0,0,2,2,2,2,0,0,1,1,1,2,2,0,2,2,0,0,2,0,1,1,1,2,2,0,0,0,1,1,0,0,1,1,1,0,2,0,0,2,0,2,2,0,0,0,0,2
30,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,0,1,2,1,2,1,0,2,0,2,1,2,1,2,0,2,0,1,2,0,0,2,0,2,0,2,1,2,1,2,0,2,1,1,2,0,1,0,2,0,2,1,1,1,0,2,1,2,0,2,0,2,0,2,1,1,2,0,2,2,0,2,0,2,0,2,0,2,1,0,0,2,0,2,0,2,0,2,1,2,1,2,0,2
31,1,2,1,2,1,1,2,0,1,1,0,1,2,1,0,2,1,1,2,0,1,1,2,1,2,2,2,0,2,1,2,1,1,0,2,0,2,0,2,0,1,0,2,1,0,1,2,1,2,0,0,1,1,1,1,2,1,2,1,2,0,1,2,0,1,0,1,0,0,1,1,1,2,1,2,0,2,1,2,1,0,2,1,2,0,2,1,1,2,1,2,2,1,2,2,1,2,0,2,0
32,1,1,1,2,1,2,1,2,0,2,0,2,0,2,1,0,1,1,1,2,0,1,0,1,2,1,2,2,0,2,0,2,0,2,1,2,2,1,2,1,2,0,2,0,2,2,1,0,2,2,0,2,0,2,1,2,0,0,2,1,2,0,1,1,0,2,1,2,2,0,2,1,1,1,2,0,2,0,1,2,0,2,1,2,1,2,1,0,2,0,2,2,0,2,1,2,1,1,2,1
33,1,2,0,2,0,1,2,1,2,0,2,2,0,2,0,2,1,2,1,0,1,1,1,2,0,1,2,1,1,1,0,1,2,0,1,1,2,1,2,0,2,0,2,0,2,0,1,2,0,2,0,2,1,1,2,0,1,1,0,2,0,2,1,2,1,2,2,0,1,2,1,2,0,1,0,1,2,1,0,2,1,2,0,2,0,2,1,1,0,0,1,1,1,1,2,0,1,1,1,2
34,0,2,0,2,1,2,0,1,1,0,1,1,1,2,1,2,0,2,0,1,1,2,0,1,2,0,2,0,2,0,1,2,0,0,0,2,1,2,1,2,1,2,1,2,0,2,0,2,0,1,0,1,2,0,2,0,1,0,2,1,2,1,1,2,1,2,1,2,2,0,1,1,2,1,2,2,1,1,2,0,1,1,2,0,1,2,1,2,0,1,2,0,1,0,2,1,0,1,1,1
35,0,0,1,1,2,0,2,2,0,0,2,2,2,0,2,2,0,2,2,0,1,2,0,2,2,0,0,2,2,2,1,2,2,2,0,1,2,0,2,2,0,2,2,0,2,2,0,0,2,2,0,0,2,0,0,1,0,0,1,1,0,2,2,0,2,0,2,0,2,2,2,2,2,0,2,2,0,2,0,1,1,2,0,0,2,2,0,0,0,2,1,1,1,1,0,2,0,2,2,2
36,0,1,0,1,2,0,2,1,2,1,2,1,2,0,1,2,0,2,1,1,2,0,0,1,2,0,2,1,2,0,2,1,2,0,2,1,2,0,1,0,2,0,1,2,1,2,1,2,1,0,2,0,1,2,0,2,1,2,1,0,2,0,0,0,1,2,2,0,1,0,2,2,0,1,2,0,1,2,1,1,2,1,2,0,2,0,1,2,0,2,1,2,2,0,1,2,0,1,2,0
37,1,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,0,2,0,1,2,0,1,2,0,1,1,1,2,1,2,0,1,2,1,0,2,1,2,1,0,1,2,1,2,1,1,2,1,2,0,1,2,0,2,0,1,2,1,2,1,1,2,1,2,0,2,1,2,0,1,0,2,0,1,2,1,2,1,1,0,2,0,1,2,2,1,2,0,1,2,1,2,1,2,0,2,1,0,0
38,1,2,1,0,1,2,1,2,0,1,2,0,1,2,1,2,0,2,0,2,1,1,2,0,0,2,0,1,2,0,1,2,0,2,0,2,1,2,0,1,2,0,1,2,0,1,2,1,2,2,1,2,1,2,0,1,0,1,1,2,0,1,2,2,2,0,0,1,2,1,2,0,1,1,2,0,2,1,2,1,2,1,0,1,2,0,1,0,1,2,0,1,2,0,0,1,2,0,2,0
39,0,1,2,0,2,1,2,1,2,1,2,1,2,1,1,1,2,0,1,2,0,2,1,2,1,1,2,0,2,1,2,0,2,2,0,2,0,2,1,1,2,2,0,1,2,0,0,2,1,2,1,2,0,0,1,2,1,1,2,1,2,1,2,0,1,1,2,1,2,1,2,0,2,1,0,2,0,1,1,2,0,1,2,0,1,1,2,1,2,0,1,1,2,0,2,0,1,2,1,2
40,0,1,1,2,0,2,1,0,2,1,2,1,2,2,0,2,1,2,0,2,2,0,2,0,2,0,1,2,1,2,0,2,1,2,0,2,1,2,2,1,2,0,1,2,0,2,0,1,2,1,2,0,2,1,2,0,1,1,2,1,2,1,1,2,1,1,2,0,2,0,1,2,1,2,0,1,2,0,1,2,0,2,2,1,2,1,1,2,1,2,1,2,0,1,2,0,1,2,0,2
41,2,2,0,2,0,2,0,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,2,2,0,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,0,2,1,1,0,2,1,2,1,2,0,2,1,0,2,1,1,1,2,0,2,1,0,2,1,1,2,2,1,1,2,0,2,2,0,2,1,2,1,2,0,2,1,1,1,2,0,2,1,1,2,1
42,1,2,0,1,2,0,1,2,0,1,2,1,1,2,1,0,2,1,1,2,1,1,1,2,0,1,2,1,0,2,0,1,2,0,2,1,2,0,1,0,2,0,2,2,0,1,2,0,1,2,1,1,1,1,0,2,1,2,0,1,2,1,2,0,2,0,1,1,2,1,2,0,2,1,2,1,2,0,0,2,1,2,0,0,1,0,2,1,2,0,1,2,0,1,1,2,0,2,0,2
43,0,1,0,1,1,1,1,2,0,2,1,2,1,1,2,1,1,1,0,2,1,0,2,0,1,2,0,1,2,0,1,1,2,1,1,2,0,1,0,1,1,1,1,1,2,0,2,0,1,2,0,0,1,0,0,1,0,1,1,0,2,1,1,1,2,2,1,2,1,0,2,1,1,2,1,2,1,2,0,1,2,0,2,0,1,2,1,2,1,2,0,2,0,2,0,1,2,0,1,1
44,0,1,2,1,2,1,1,1,0,2,0,2,1,2,1,1,2,0,2,1,2,2,1,2,0,1,2,0,2,0,2,1,1,2,1,2,1,2,1,1,1,0,1,2,1,0,2,0,2,1,2,1,1,2,0,1,2,0,1,1,2,0,2,0,1,0,1,1,0,1,2,0,1,2,0,2,0,2,0,2,0,2,1,0,2,0,2,1,0,2,0,1,0,1,2,0,2,0,2,0
45,0,2,0,1,2,1,1,2,1,1,1,0,2,0,1,2,0,2,1,1,0,1,2,1,2,1,2,0,2,0,2,0,2,0,1,2,0,2,0,1,2,1,2,1,0,0,2,1,2,1,0,2,0,1,1,2,0,2,1,2,0,2,0,1,2,1,1,2,1,2,0,1,0,1,2,1,0,2,1,1,2,1,2,1,1,2,1,1,2,0,2,1,1,2,0,2,0,0,1,2
46,0,2,1,1,2,2,1,2,0,2,1,1,2,0,2,0,2,2,0,2,1,2,1,2,1,2,0,1,2,2,0,2,0,2,1,2,0,2,1,2,1,2,1,1,2,1,0,2,0,2,1,2,0,2,0,2,2,0,2,1,1,1,2,0,0,2,0,2,0,2,2,0,2,0,2,1,1,1,1,2,1,1,1,2,0,2,0,2,1,2,1,2,1,0,2,0,2,1,2,1
47,2,0,1,0,2,0,2,0,2,0,1,2,1,1,1,2,1,0,2,0,1,2,1,2,0,2,1,2,1,2,2,1,0,1,1,1,2,0,1,2,0,2,1,2,1,0,1,0,1,2,0,1,2,1,1,2,1,1,2,1,2,0,2,0,1,0,1,2,0,0,1,2,1,0,0,2,0,1,2,0,1,2,0,0,1,1,2,1,1,0,0,0,1,1,0,2,1,0,2,0
48,2,1,1,2,1,1,2,0,1,2,1,2,0,2,0,2,0,2,0,0,1,2,1,1,2,1,2,0,1,2,1,2,1,1,2,0,1,0,1,2,0,2,0,1,0,1,2,0,1,1,1,2,0,1,2,0,2,2,1,1,1,0,0,2,0,1,2,1,2,0,1,2,2,1,2,0,2,0,1,2,1,1,2,0,2,0,1,2,0,2,0,1,2,0,0,2,2,1,2,1
49,2,1,1,2,1,2,1,1,1,2,1,0,2,1,0,2,0,2,0,2,1,2,0,2,1,2,1,1,0,2,1,1,1,2,0,2,1,1,2,0,2,2,2,1,2,2,0,2,0,2,1,1,2,0,2,0,0,2,0,2,0,2,0,2,0,0,2,1,2,1,2,1,0,2,2,0,2,1,1,2,0,2,2,0,1,1,0,2,0,2,1,1,2,1,1,1,1,2,0,2
50,1,1,1,2,1,2,2,1,2,1,2,0,1,2,2,0,1,1,2,2,1,2,0,2,2,1,1,2,1,2,0,2,2,2,0,2,0,2,1,2,0,2,1,1,0,2,1,1,2,1,2,1,0,2,1,2,1,0,2,1,0,1,2,1,2,1,1,2,0,1,2,1,1,2,1,0,2,1,2,1,1,0,2,1,0,1,1,2,0,2,1,2,1,2,0,2,0,2,1,2
51,1,2,0,2,1,2,2,2,2,1,2,1,1,0,2,1,2,1,1,1,2,2,1,2,0,2,1,1,1,1,1,2,2,2,1,2,0,2,0,2,1,2,0,2,0,1,2,1,2,0,2,0,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,0,2,0,2,2,0,2,1,2,2,1,2,0,2,0,2,0,1,2,0,2,0,2,2,0,2,2,0,1,2,0,2,0
52,1,1,2,0,1,1,2,1,0,1,2,0,2,1,1,1,1,2,0,2,0,2,1,0,1,2,0,2,1,0,1,2,1,2,0,2,1,2,0,2,0,2,0,1,2,0,1,2,0,1,2,0,2,1,2,1,0,1,2,0,1,2,2,0,2,1,2,1,2,1,0,1,0,1,1,2,1,2,1,1,2,0,2,1,2,1,2,0,1,2,0,2,0,1,2,1,0,2,0,2
53,0,1,1,1,2,1,2,0,1,0,2,0,1,2,1,2,1,2,1,2,1,2,1,2,0,2,0,1,1,2,0,0,2,0,1,2,1,2,1,0,1,2,0,2,0,2,1,2,1,1,2,0,2,0,2,0,2,0,1,0,2,0,2,0,1,0,2,1,2,0,1,1,2,1,1,2,1,2,1,0,2,0,2,1,2,2,0,2,1,1,2,0,2,1,2,1,1,2,0,2
54,2,0,2,2,2,0,2,0,1,0,2,0,1,2,1,2,0,2,1,2,0,2,0,2,1,2,1,2,0,2,0,2,0,2,0,0,2,1,2,0,0,1,2,1,2,0,1,1,0,2,1,2,0,0,2,0,1,2,1,2,0,1,2,0,1,2,2,0,2,2,0,2,0,2,1,2,1,2,0,0,1,2,1,2,0,0,2,1,1,0,2,1,2,1,1,0,1,2,0,2
55,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,0,1,1,1,1,0,2,0,2,2,2,2,0,0,0,2,2,2,0,1,1,1,2,0,0,0,2,2,0,0,2,0,2,2,0,0,0,2,2,0,2,2,2,2,0,1,1,0,1,0,2,2,0,0,2,0,2,2,2,2,0,1,1,0,2,0,1,0,2,2,0,1,0,2,2,0,2,0,0,0,2,0,0
56,1,1,0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,1,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,1,1,1,2,2,2,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0,0,2,2,0,2,0,2,0,2,0,2,0,2,2,0,2,2,2,2,0,2,2,0,2,0,0,0,2,0,0,2,0,2,2,0,1,1,0,1,1,1
57,0,0,2,0,2,0,2,2,1,1,1,0,2,0,0,2,2,2,0,0,1,2,1,2,2,2,0,0,2,0,2,0,1,2,0,2,2,0,2,0,0,0,2,0,2,2,0,1,1,1,1,0,2,2,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,2,0,0,2,2,0,2,1,1,2,0,1,1,0,0,1,1,0,0,2,2,1,2,2,0,0,0,1,0,1,0
58,1,2,1,0,2,0,0,1,2,0,2,1,1,2,1,2,0,1,2,0,2,0,2,0,1,0,1,1,0,1,0,2,1,2,0,2,0,1,2,1,0,0,1,1,0,2,0,1,2,0,1,2,0,2,1,2,0,2,1,1,2,0,1,2,0,1,2,1,0,1,2,1,2,0,2,0,2,1,2,0,0,1,1,2,0,2,2,1,1,2,1,2,1,2,0,2,1,2,1,0
59,2,0,0,1,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,1,2,1,2,0,1,1,2,0,1,0,2,0,2,0,2,1,1,0,0,2,0,1,1,1,0,1,1,2,1,2,0,2,1,2,1,2,0,2,0,1,1,1,0,1,2,1,0,2,0,2,0,0,2,2,0,1,2,0,2,0,2,1,1,2,1,2,0,0,1,0,1,2,1,2,0,1,0,1,0,2
60,0,2,0,1,2,0,2,1,0,1,2,0,2,2,0,1,2,1,2,1,2,1,0,1,2,0,2,1,1,2,2,0,1,2,1,2,1,1,2,0,2,1,2,1,2,0,2,1,1,2,1,0,0,2,2,0,1,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2,0,1,2,1,0,0,2,1,1,2,1,2,1,2,0,2,0,1,1,2,1,2,1,2,0,1
61,1,1,2,0,1,2,1,2,1,2,1,1,2,0,0,1,1,2,1,2,0,1,2,1,0,2,1,2,0,2,1,2,1,2,0,1,1,2,1,1,2,0,1,1,1,2,1,1,2,1,1,2,0,2,0,1,2,0,1,2,1,0,2,2,1,2,1,2,0,1,1,2,1,2,1,1,2,0,1,2,1,0,1,2,0,1,1,0,1,2,0,2,0,1,0,1,2,0,1,2
62,1,0,0,2,2,0,0,2,2,0,1,1,1,0,2,0,0,0,2,0,2,2,0,0,0,0,2,2,0,1,1,1,2,2,2,0,2,2,0,2,2,0,1,0,2,0,0,2,2,2,0,0,2,2,2,0,1,1,2,2,0,2,0,0,2,0,0,0,2,2,2,0,1,1,2,2,0,0,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,1,2,2,2
63,2,1,1,2,1,2,0,2,0,1,1,2,1,1,2,1,2,0,1,2,0,1,1,2,1,0,2,1,1,1,2,1,2,1,2,1,2,1,1,2,0,2,0,1,1,1,2,1,0,2,1,2,1,2,0,2,0,2,1,2,1,2,2,0,2,1,0,2,0,2,0,2,1,2,1,1,1,1,1,0,2,2,1,2,1,0,0,2,1,1,2,2,1,0,2,0,2,1,1,1
64,1,1,1,1,1,1,2,0,2,2,2,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,1,1,1,1,2,0,1,1,1,2,0,1,2,0,0,1,0,2,0,2,0,2,2,0,2,0,1,1,2,2,2,0,1,1,1,0,2,2,0,2,0,0,1,1,1,2,0,0,0,2,2,0,2,2,0,1,2,0,2,2,2,0,0,2,2,2,2,0,2,0,2,0,2,0
65,2,0,2,1,2,1,1,2,0,0,1,2,0,1,2,0,2,1,2,1,2,0,1,2,1,0,2,0,2,0,1,2,0,1,2,0,1,1,2,1,0,1,2,0,0,2,0,1,2,1,2,1,2,0,2,0,2,0,1,1,2,1,0,2,0,1,1,2,1,2,0,1,2,0,1,1,0,2,1,2,0,2,1,2,0,1,2,1,2,0,2,0,2,0,1,1,2,0,1,2
66,0,1,0,2,1,2,1,1,0,1,1,1,0,2,0,2,0,1,2,1,2,0,1,2,1,2,0,2,0,2,1,2,1,1,0,2,0,1,2,0,1,0,2,2,1,2,0,1,1,2,0,1,2,0,2,1,2,0,2,0,1,2,2,1,2,1,2,1,2,0,1,2,0,2,0,1,2,0,2,0,1,2,0,1,2,1,1,1,0,1,2,1,2,1,1,2,1,2,0,0
67,0,2,2,2,0,0,2,0,0,0,2,0,0,2,2,2,2,0,2,2,0,2,2,0,1,1,2,2,0,1,1,1,2,0,2,0,2,2,2,0,0,0,1,0,0,2,2,2,0,0,2,0,1,2,2,0,0,2,2,0,0,1,1,2,0,2,2,0,2,2,0,2,2,0,0,2,0,2,0,2,0,2,0,1,1,0,2,0,1,1,1,2,2,0,1,1,0,0,2,2
68,0,0,0,1,0,2,0,0,2,0,2,2,0,0,2,0,2,2,0,1,1,1,2,2,2,0,0,2,1,1,1,1,1,2,2,2,2,0,2,0,0,2,2,0,1,1,2,0,2,1,0,0,0,0,0,2,2,0,1,1,2,0,2,0,0,2,0,0,0,0,2,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,1,0,2,2,0,0,2,0,2,0,0,0,0,0
